DIRECTORIO	NRO_ENCUESTA	HOGAR_NUMERO	PERSONA_NUMERO	P606	P203	P203S1	FEX_P
20747	252	1	3	3	2		659.982480290483
20748	252	1	1	4	2		360.884413205857
20748	252	1	2	1	1	700000	360.884413205857
20748	252	1	3	4	2		360.884413205857
20748	252	1	5	1	1	800000	360.884413205857
20748	252	1	6	1	1	650000	360.884413205857
20748	252	1	9	3	2		360.884413205857
20749	252	1	1	4	1	1300000	380.352209156557
20749	252	1	2	5	2		380.352209156557
20750	252	1	1	1	1	300000	467.210725077734
20750	252	1	2	3	2		467.210725077734
20752	252	1	1	4	2		332.322676931524
20752	252	1	2	1	1	1000000	332.322676931524
20752	252	1	3	2	2		332.322676931524
20753	252	1	1	1	1	1200000	632.047542498373
20753	252	1	2	4	2		632.047542498373
20753	252	1	6	4	2		632.047542498373
20753	252	1	7	2	2		632.047542498373
20754	252	1	1	1	1	150000	606.959245218461
20754	252	1	2	2	2		606.959245218461
20755	252	1	1	1	1	800000	599.671869161322
20755	252	1	2	2	2		599.671869161322
20756	252	1	1	1	1	1700000	657.052310097013
20756	252	1	2	4	2		657.052310097013
20756	252	1	3	3	2		657.052310097013
20756	252	1	4	3	2		657.052310097013
20757	252	1	1	1	1	568000	380.352209156557
20757	252	1	2	1	1	300000	380.352209156557
20758	252	1	1	2	1	300000	612.479087537105
20758	252	1	2	1	1	2200000	612.479087537105
20759	252	1	1	1	1	700000	619.766463594245
20759	252	1	2	4	1	300000	619.766463594245
20760	252	1	1	5	2		292.054249684398
20760	252	1	2	4	2		292.054249684398
20760	252	1	3	1	1	1500000	292.054249684398
20761	252	1	1	1	1	800000	501.549272057736
20762	252	1	1	1	99		606.959245218461
20762	252	1	2	1	99		606.959245218461
20763	252	1	1	1	1	250000	561.859883186898
20763	252	1	2	4	2		561.859883186898
20764	252	1	1	4	2		606.075478349214
20764	252	1	2	1	1	2000000	606.075478349214
20765	252	1	1	1	99		466.193727356014
20766	252	1	1	1	1	2500000	292.054249684398
20766	252	1	2	5	2		292.054249684398
20766	252	1	3	5	1	2000000	292.054249684398
20767	252	1	1	1	1	3500000	662.438921563185
20767	252	1	2	1	1	700000	662.438921563185
20767	252	1	3	1	1	1100000	662.438921563185
20768	252	1	1	1	1	700000	481.948245254564
20768	252	1	2	4	2		481.948245254564
20768	252	1	3	2	2		481.948245254564
20768	252	1	5	3	2		481.948245254564
20769	252	1	1	4	2		634.503983771075
20769	252	1	2	2	2		634.503983771075
20769	252	1	3	1	2		634.503983771075
20769	252	1	7	6	2		634.503983771075
20770	252	1	1	1	1	520000	475.544636066672
20770	252	1	2	4	2		475.544636066672
20770	252	1	4	1	1	400000	475.544636066672
20770	252	1	5	4	2		475.544636066672
20771	252	1	1	4	2		614.2466212756
20771	252	1	2	1	1	700000	614.2466212756
20772	252	1	1	4	1	250000	516.124024172015
20773	252	1	1	1	1	350000	612.479087537105
20773	252	1	2	1	1	600000	612.479087537105
20774	252	1	1	4	1	450000	1861.95069139048
20774	252	1	2	1	1	700000	1861.95069139048
20775	252	1	1	1	1	2000000	1840.08856321906
20775	252	1	2	1	1	2000000	1840.08856321906
20776	252	1	1	4	2		1879.58310053919
20776	252	1	2	1	1	600000	1879.58310053919
20776	252	1	3	1	1	610000	1879.58310053919
20776	252	1	4	4	2		1879.58310053919
20777	252	1	1	4	2		1643.33609610711
20777	252	1	2	4	2		1643.33609610711
20777	252	1	3	2	2		1643.33609610711
20777	252	1	4	1	1	600000	1643.33609610711
20777	252	1	5	3	2		1643.33609610711
20778	252	1	1	1	1	2300000	1840.08856321906
20778	252	1	2	1	1	620000	1840.08856321906
20779	252	1	1	1	1	200000	1141.05662746967
20779	252	1	2	4	2		1141.05662746967
20780	252	1	1	3	1	500000	1799.01560748397
20780	252	1	2	1	1	1200000	1799.01560748397
20781	252	1	1	4	99		1886.46412016964
20781	252	1	2	1	1	950000	1886.46412016964
20782	252	1	1	5	2		516.286792234567
20782	252	1	2	4	99		516.286792234567
20782	252	1	3	1	1	380000	516.286792234567
20783	252	1	1	1	1	100000	516.124024172015
20784	252	1	1	4	2		344.603755835652
20784	252	1	2	1	1	1800000	344.603755835652
20784	252	1	3	2	2		344.603755835652
20784	252	1	4	1	1	1100000	344.603755835652
20784	252	1	5	4	2		344.603755835652
20785	252	1	1	1	1	2500000	478.474806260142
20785	252	1	2	1	99		478.474806260142
20785	252	1	3	1	99		478.474806260142
20786	252	1	1	5	1	645000	380.352209156557
20786	252	1	2	5	1	1200000	380.352209156557
20788	252	1	1	1	1	2000000	627.937606520631
20788	252	1	2	1	1	1600000	627.937606520631
20789	252	1	1	1	1	2000000	606.959245218461
20789	252	1	2	1	1	1500000	606.959245218461
20790	252	1	1	1	1	600000	507.952881245628
20791	252	1	1	1	99		501.549272057736
20792	252	1	1	1	1	1000000	1398.98087462546
20792	252	1	3	1	1	1000000	1398.98087462546
20793	252	1	1	1	1	1000000	720.648989635999
20793	252	1	2	1	1	400000	720.648989635999
20794	252	1	1	1	1	800000	935.339106492949
20794	252	1	2	1	1	600000	935.339106492949
20794	252	1	3	1	1	800000	935.339106492949
20795	252	1	1	4	1	500000	556.80771665768
20795	252	1	2	1	1	700000	556.80771665768
20796	252	1	1	1	1	1200000	366.844427504105
20797	252	1	1	4	2		302.566537467703
20797	252	1	2	4	99		302.566537467703
20798	252	1	1	1	1	600000	530.536270873172
20798	252	1	2	1	1	600000	530.536270873172
20799	252	1	1	1	1	1000000	1210.26614987081
20799	252	1	2	1	1	1500000	1210.26614987081
20799	252	1	3	1	1	620000	1210.26614987081
20799	252	1	7	4	2		1210.26614987081
20799	252	1	8	1	1	1000000	1210.26614987081
20800	252	1	1	1	1	1200000	960.791420179751
20800	252	1	2	4	2		960.791420179751
20800	252	1	6	1	1	800000	960.791420179751
20801	252	1	1	5	1	800000	363.92246144033
20801	252	1	2	4	2		363.92246144033
20802	252	1	1	4	1	400000	536.725049010519
20802	252	1	2	1	1	1200000	536.725049010519
20802	252	1	3	1	1	800000	536.725049010519
20802	252	1	4	1	1	900000	536.725049010519
20802	252	1	5	4	2		536.725049010519
20802	252	1	6	1	1	800000	536.725049010519
20803	252	1	1	1	1	1200000	799.989574998814
20803	252	1	2	4	2		799.989574998814
20804	252	1	1	2	2		586.395787395241
20804	252	1	2	1	1	750000	586.395787395241
20804	252	1	3	1	1	900000	586.395787395241
20804	252	1	5	5	2		586.395787395241
20805	252	1	1	4	1	1200000	342.594034930539
20805	252	1	2	4	2		342.594034930539
20805	252	1	3	1	1	1100000	342.594034930539
20805	252	1	4	1	1	900000	342.594034930539
20806	252	1	1	1	1	700000	476.071942822985
20807	252	1	1	4	1	1600000	345.366571385062
20807	252	1	2	1	1	800000	345.366571385062
20807	252	1	3	4	2		345.366571385062
20807	252	1	4	1	1	800000	345.366571385062
20808	252	1	1	4	1	1800000	302.566537467703
20808	252	1	2	4	1	1000000	302.566537467703
20808	252	1	3	1	1	1000000	302.566537467703
20808	252	1	4	1	1	800000	302.566537467703
20808	252	1	5	1	1	800000	302.566537467703
20808	252	1	6	3	2		302.566537467703
20808	252	1	7	2	2		302.566537467703
20809	252	1	1	4	1	500000	302.566537467703
20809	252	1	2	4	99		302.566537467703
20809	252	1	3	1	1	300000	302.566537467703
20809	252	1	4	3	2		302.566537467703
20810	252	1	1	1	1	900000	799.989574998814
20810	252	1	2	4	2		799.989574998814
20811	252	1	1	1	1	650000	302.566537467703
20811	252	1	2	1	1	670000	302.566537467703
20812	252	1	1	1	1	800000	697.050459061648
20812	252	1	2	1	1	500000	697.050459061648
20812	252	1	3	3	2		697.050459061648
20812	252	1	4	4	2		697.050459061648
20813	252	1	1	1	1	400000	395.08711813467
20813	252	1	2	1	1	600000	395.08711813467
20813	252	1	3	2	2		395.08711813467
20814	252	1	1	4	2		775.113317686187
20814	252	1	2	1	1	800000	775.113317686187
20814	252	1	3	1	1	820000	775.113317686187
20815	252	1	1	1	1	600000	536.824670254886
20815	252	1	2	1	1	650000	536.824670254886
20815	252	1	3	1	1	650000	536.824670254886
20815	252	1	4	3	2		536.824670254886
20816	252	1	1	2	1	200000	302.566537467703
20816	252	1	2	1	1	700000	302.566537467703
20816	252	1	4	4	2		302.566537467703
20817	252	1	1	1	1	800000	799.989574998814
20817	252	1	2	4	2		799.989574998814
20818	252	1	1	1	1	800000	611.42147431712
20818	252	1	2	4	2		611.42147431712
20819	252	1	1	1	1	1200000	933.943918021067
20819	252	1	2	4	2		933.943918021067
20820	252	1	1	1	1	1300000	795.096364088982
20821	252	1	1	6	1	800000	370.210860822044
20821	252	1	2	4	2		370.210860822044
20821	252	1	3	1	1	750000	370.210860822044
20821	252	1	4	1	1	650000	370.210860822044
20822	252	1	1	1	1	800000	799.989574998814
20822	252	1	2	4	2		799.989574998814
20823	252	1	1	1	1	700000	611.42147431712
20823	252	1	2	4	2		611.42147431712
20824	252	1	1	1	1	630000	302.566537467703
20824	252	1	2	2	2		302.566537467703
20824	252	1	3	1	1	750000	302.566537467703
20824	252	1	4	1	1	650000	302.566537467703
20824	252	1	6	4	2		302.566537467703
20825	252	1	1	1	1	1200000	366.844427504105
20826	252	1	1	1	1	600000	988.557675680507
20826	252	1	2	4	2		988.557675680507
20827	252	1	1	1	1	600000	302.566537467703
20827	252	1	2	1	1	1500000	302.566537467703
20828	252	1	1	6	1	1000000	363.92246144033
20828	252	1	2	4	2		363.92246144033
20829	252	1	1	1	1	300000	985.059653242557
20829	252	1	2	1	1	300000	985.059653242557
20830	252	1	1	4	2		502.770015372416
20830	252	1	2	5	2		502.770015372416
20830	252	1	3	1	1	800000	502.770015372416
20831	252	1	1	1	1	900000	318.519069226379
20831	252	1	2	3	2		318.519069226379
20831	252	1	3	1	1	750000	318.519069226379
20832	252	1	1	1	1	800000	938.837128930899
20832	252	1	2	4	2		938.837128930899
20832	252	1	6	1	1	600000	938.837128930899
20833	252	1	1	1	1	800000	473.149976759209
20833	252	1	2	6	1	1000000	473.149976759209
20834	252	1	1	1	1	900000	666.03523197656
20834	252	1	2	4	2		666.03523197656
20835	252	1	1	1	1	1000000	302.566537467703
20835	252	1	2	3	2		302.566537467703
20836	252	1	1	3	2		795.096364088982
20837	252	1	1	1	1	1000000	795.096364088982
20838	252	1	1	6	1	1000000	849.710121748421
20839	252	1	1	1	1	900000	556.80771665768
20839	252	1	2	1	1	1000000	556.80771665768
20840	252	1	1	6	1	600000	556.80771665768
20840	252	1	2	4	2		556.80771665768
20841	252	1	1	1	1	1000000	395.08711813467
20841	252	1	2	1	1	1200000	395.08711813467
20841	252	1	3	4	2		395.08711813467
20842	252	1	1	1	1	500000	1049.31040311241
20842	252	1	2	1	1	500000	1049.31040311241
20842	252	1	3	1	1	500000	1049.31040311241
20842	252	1	4	4	2		1049.31040311241
20842	252	1	5	2	2		1049.31040311241
20843	252	1	1	6	1	1000000	302.566537467703
20843	252	1	2	3	2		302.566537467703
20844	252	1	1	2	2		718.972782434854
20844	252	1	2	1	1	700000	718.972782434854
20844	252	1	3	1	1	750000	718.972782434854
20844	252	1	5	1	1	600000	718.972782434854
20844	252	1	6	1	1	750000	718.972782434854
20845	252	1	1	1	1	800000	556.80771665768
20845	252	1	2	3	2		556.80771665768
20846	252	1	1	1	1	800000	799.989574998814
20846	252	1	2	1	1	900000	799.989574998814
20847	252	1	1	1	1	600000	998.212508380159
20847	252	1	2	6	1	600000	998.212508380159
20847	252	1	3	1	1	1100000	998.212508380159
20847	252	1	4	1	1	300000	998.212508380159
20847	252	1	5	4	2		998.212508380159
20847	252	1	8	1	1	900000	998.212508380159
20847	252	1	9	1	1	600000	998.212508380159
20848	252	1	1	4	2		557.383773031856
20848	252	1	2	1	1	700000	557.383773031856
20848	252	1	3	4	2		557.383773031856
20849	252	1	1	1	1	500000	556.80771665768
20849	252	1	2	1	1	700000	556.80771665768
20850	252	1	1	1	1	700000	1043.17143333995
20850	252	1	2	1	1	850000	1043.17143333995
20851	252	1	1	1	1	800000	611.42147431712
20851	252	1	2	1	1	700000	611.42147431712
20852	252	1	1	6	1	800000	363.92246144033
20852	252	1	2	4	2		363.92246144033
20853	252	1	1	6	1	750000	745.375817339374
20853	252	1	2	1	1	1000000	745.375817339374
20854	252	1	3	4	2	800000	302.566537467703
20854	252	1	4	4	2		302.566537467703
20854	252	1	5	1	1		302.566537467703
20854	252	1	1	6	1		302.566537467703
20854	252	1	2	4	2	400000	302.566537467703
20855	252	1	10	3	2	900000	467.021455858117
20855	252	1	12	1	1	800000	467.021455858117
20855	252	1	1	6	1	1100000	467.021455858117
20855	252	1	2	6	1		467.021455858117
20855	252	1	3	1	1	750000	467.021455858117
20855	252	1	4	4	2		467.021455858117
20855	252	1	5	1	1		467.021455858117
20855	252	1	6	4	2		467.021455858117
20855	252	1	9	3	2	750000	467.021455858117
20856	252	1	1	4	1	600000	507.087169908073
20856	252	1	2	2	2		507.087169908073
20856	252	1	3	1	1	600000	507.087169908073
20857	252	1	1	1	1	600000	318.519069226379
20857	252	1	2	4	2		318.519069226379
20857	252	1	3	3	2		318.519069226379
20858	252	1	1	1	1	600000	666.03523197656
20858	252	1	2	4	2		666.03523197656
20859	252	1	1	1	1	900000	1122.51201870276
20859	252	1	2	1	1	1200000	1122.51201870276
20860	252	1	1	1	1	700000	745.375817339374
20860	252	1	2	4	2		745.375817339374
20861	252	1	1	6	1	1500000	314.201914690722
20861	252	1	2	4	2		314.201914690722
20861	252	1	3	1	1	2000000	314.201914690722
20862	252	1	1	1	1	1200000	988.557675680507
20862	252	1	2	1	1	1000000	988.557675680507
20863	252	1	1	6	1	950000	418.53621909977
20863	252	1	2	6	1	1000000	418.53621909977
20864	252	1	1	1	1	600000	611.42147431712
20864	252	1	2	4	2		611.42147431712
20865	252	1	1	6	1	600000	823.339054719546
20865	252	1	2	2	2		823.339054719546
20865	252	1	3	1	1	600000	823.339054719546
20866	252	1	1	1	1	1000000	633.375765565971
20866	252	1	2	1	1	600000	633.375765565971
20867	252	1	1	1	1	1300000	666.03523197656
20867	252	1	2	1	1	1200000	666.03523197656
20868	252	1	1	1	1	600000	560.174149975619
20868	252	1	2	6	1	1000000	560.174149975619
20868	252	1	3	2	2		560.174149975619
20868	252	1	4	1	1	600000	560.174149975619
20868	252	1	5	3	2		560.174149975619
20869	252	1	1	1	1	650000	745.375817339374
20869	252	1	2	1	1	750000	745.375817339374
20870	252	1	1	1	1	2000000	2209.96224848809
20870	252	1	2	4	2		2209.96224848809
20871	252	1	1	6	1	800000	363.92246144033
20871	252	1	2	4	2		363.92246144033
20872	252	1	1	4	2		638.268976475803
20872	252	1	2	1	1	1000000	638.268976475803
20872	252	1	3	1	1	600000	638.268976475803
20873	252	1	1	4	2		633.375765565971
20873	252	1	2	1	1	700000	633.375765565971
20874	252	1	1	1	1	600000	302.566537467703
20874	252	1	2	4	2		302.566537467703
20874	252	1	3	1	1	800000	302.566537467703
20874	252	1	4	3	2		302.566537467703
20874	252	1	5	3	2		302.566537467703
20874	252	1	6	1	1	600000	302.566537467703
20875	252	1	1	1	1	900000	611.42147431712
20875	252	1	2	4	2		611.42147431712
20876	252	1	1	1	1	500000	555.412528185799
20877	252	1	1	4	2		343.971382913181
20877	252	1	2	3	2		343.971382913181
20877	252	1	5	4	2		343.971382913181
20878	252	1	1	1	1	900000	610.026285845238
20879	252	1	1	6	1	900000	720.499560026747
20879	252	1	2	4	2		720.499560026747
20879	252	1	3	1	1	600000	720.499560026747
20880	252	1	2	1	1	1200000	854.603332658253
20880	252	1	1	1	1	600000	854.603332658253
20881	252	1	1	1	1	600000	368.965101959414
20881	252	1	2	1	1	600000	368.965101959414
20882	252	1	1	1	1	600000	746.771005811255
20882	252	1	2	1	1	600000	746.771005811255
20882	252	1	3	3	2		746.771005811255
20883	252	1	1	1	99		2227.23086663072
20883	252	1	2	4	2		2227.23086663072
20884	252	1	1	1	1	1000000	302.566537467703
20884	252	1	2	4	2		302.566537467703
20884	252	1	3	1	1	600000	302.566537467703
20884	252	1	4	1	1	600000	302.566537467703
20885	252	1	1	1	1	800000	745.375817339374
20885	252	1	2	4	2		745.375817339374
20886	252	1	1	1	1	350000	647.046303326804
20886	252	1	2	4	2		647.046303326804
20886	252	1	3	3	2		647.046303326804
20887	252	1	1	4	1	300000	686.965856876341
20887	252	1	2	1	1	400000	686.965856876341
20887	252	1	3	1	1	240000	686.965856876341
20887	252	1	6	1	1	600000	686.965856876341
20888	252	1	1	1	1	800000	905.925021727048
20888	252	1	2	1	1	650000	905.925021727048
20888	252	1	3	3	2		905.925021727048
20888	252	1	4	3	2		905.925021727048
20889	252	1	1	1	1	1200000	829.145039199753
20889	252	1	2	4	1	500000	829.145039199753
20890	252	1	1	4	1	200000	1023.69442641241
20890	252	1	2	1	1	300000	1023.69442641241
20890	252	1	3	1	1	300000	1023.69442641241
20890	252	1	6	1	1	300000	1023.69442641241
20890	252	1	7	1	1	200099	1023.69442641241
20890	252	1	8	1	1	300000	1023.69442641241
20890	252	1	9	1	1	400000	1023.69442641241
20891	252	1	1	4	1	270000	797.975001587584
20891	252	1	2	4	2		797.975001587584
20891	252	1	4	1	2		797.975001587584
20891	252	1	5	3	2		797.975001587584
20892	252	1	1	5	2		890.983603366379
20892	252	1	2	1	1	500000	890.983603366379
20893	252	1	1	1	1	500000	718.13589448851
20893	252	1	2	1	1	500000	718.13589448851
20894	252	1	1	1	2		829.145039199753
20894	252	1	2	4	1	634500	829.145039199753
20895	252	1	1	1	1	2000000	361.639808383954
20895	252	1	2	1	1	300000	361.639808383954
20895	252	1	3	3	2		361.639808383954
20895	252	1	4	1	1	600000	361.639808383954
20896	252	1	1	5	1	300000	546.584899986596
20896	252	1	2	1	1	2000000	546.584899986596
20896	252	1	3	1	1	1200000	546.584899986596
20897	252	1	1	1	1	900000	1041.91230162716
20897	252	1	2	4	2		1041.91230162716
20897	252	1	5	1	1	860000	1041.91230162716
20898	252	1	1	1	1	300000	634.948920602031
20898	252	1	2	1	1	700000	634.948920602031
20898	252	1	3	1	1	800000	634.948920602031
20898	252	1	5	1	1	600000	634.948920602031
20899	252	1	1	4	1	300000	546.584899986596
20899	252	1	2	1	1	800000	546.584899986596
20899	252	1	3	4	2		546.584899986596
20900	252	1	1	1	1	3000000	924.427075717206
20900	252	1	2	3	2		924.427075717206
20901	252	1	1	1	1	2400000	773.498377456426
20902	252	1	1	1	1	600000	529.561077416851
20902	252	1	2	1	1	700000	529.561077416851
20903	252	1	1	1	1	3000000	422.181658174625
20903	252	1	2	4	2		422.181658174625
20903	252	1	4	3	2		422.181658174625
20904	252	1	1	1	2		548.633732304247
20905	252	1	1	4	2		508.212667696999
20905	252	1	2	4	2		508.212667696999
20905	252	1	3	3	2		508.212667696999
20905	252	1	4	3	2		508.212667696999
20906	252	1	1	1	1	200000	839.692780570787
20906	252	1	2	1	1	1200000	839.692780570787
20907	252	1	1	5	2		494.567963712286
20907	252	1	2	4	2		494.567963712286
20907	252	1	3	3	2		494.567963712286
20908	252	1	1	1	1	700000	819.894012204673
20908	252	1	2	4	2		819.894012204673
20908	252	1	3	3	2		819.894012204673
20909	252	1	1	6	1	3500000	605.577108423529
20909	252	1	2	4	2		605.577108423529
20909	252	1	3	1	1	1400000	605.577108423529
20910	252	1	1	1	1	4500000	534.487517261823
20910	252	1	2	4	2		534.487517261823
20910	252	1	3	2	2		534.487517261823
20910	252	1	4	1	1	1000000	534.487517261823
20911	252	1	1	1	1	300000	510.295071906075
20911	252	1	2	1	1	300000	510.295071906075
20911	252	1	3	1	1	500000	510.295071906075
20912	252	1	1	1	1	644000	494.567963712286
20912	252	1	2	4	2		494.567963712286
20912	252	1	3	1	1	1600000	494.567963712286
20913	252	1	1	1	1	1800000	546.584899986596
20913	252	1	2	4	2		546.584899986596
20913	252	1	3	3	2		546.584899986596
20914	252	1	1	1	1	600000	494.567963712286
20914	252	1	2	1	1	200000	494.567963712286
20914	252	1	3	1	1	360000	494.567963712286
20915	252	1	1	1	2		548.633732304247
20916	252	1	1	1	2		702.408786294721
20916	252	1	2	3	2		702.408786294721
20917	252	1	1	1	1	1500000	829.145039199753
20917	252	1	2	1	1	600000	829.145039199753
20918	252	1	1	1	1	644000	813.417931005963
20918	252	1	2	4	2		813.417931005963
20919	252	1	1	1	1	1000000	813.417931005963
20919	252	1	2	3	2		813.417931005963
20920	252	1	1	1	1	1200000	458.471486255146
20920	252	1	2	1	1	700000	458.471486255146
20920	252	1	3	1	1	1350000	458.471486255146
20921	252	1	1	1	1	1800000	733.863002682299
20921	252	1	2	1	1	1500000	733.863002682299
20922	252	1	1	1	1	1500000	829.145039199753
20922	252	1	2	1	1	500000	829.145039199753
20923	252	1	1	1	1	400000	368.901579415784
20923	252	1	2	5	2		368.901579415784
20923	252	1	3	4	2		368.901579415784
20924	252	1	1	1	1	300000	648.34301770276
20924	252	1	2	3	1	200000	648.34301770276
20924	252	1	3	1	1	700000	648.34301770276
20924	252	1	4	3	2		648.34301770276
